test_size,nbnn_train,epochs,nblayers,nbnn_test,r2,evs,mae,time
0.955,1,1,1,3,0.8717388807739712,0.8724529412956292,1384.9676999211479,0.29387760162353516
0.955,1,1,1,4,0.8652405399640356,0.8669198895641917,1417.9654810283491,0.29387760162353516
0.955,1,1,1,5,0.8558340522999571,0.8572884221239798,1470.6015918350179,0.29387760162353516
0.955,1,1,1,6,0.8446269631533087,0.8462735306785091,1538.7441625416493,0.29387760162353516
0.955,1,1,1,7,0.8336911627352553,0.8353022792285019,1619.7332419845477,0.29387760162353516
0.955,1,1,1,8,0.8209696278066457,0.8225326667824894,1691.3936292869644,0.29387760162353516
0.955,1,1,1,9,0.8101291020671562,0.811639647948542,1743.7392010441379,0.29387760162353516
0.955,1,1,1,10,0.7974829722807869,0.7990340350180302,1794.498732726418,0.29387760162353516
0.955,1,2,1,1,0.8586204978991483,0.8586226158036255,1433.5779412199051,0.26964759826660156
0.955,1,2,1,2,0.8882272509762676,0.8883444947257815,1309.0914295631806,0.26964759826660156
0.955,1,2,1,3,0.8939388148914198,0.8946190460483672,1297.8855385810307,0.26964759826660156
0.955,1,2,1,4,0.8889263200071394,0.8904889321646949,1322.3770561379124,0.26964759826660156
0.955,1,2,1,5,0.8838857826994404,0.8853343076766884,1358.5433240135637,0.26964759826660156
0.955,1,2,1,6,0.8763406763861187,0.878063885150419,1413.4205457460203,0.26964759826660156
0.955,1,2,1,7,0.8673514564171697,0.8691034287184003,1486.0150221971903,0.26964759826660156
0.955,1,2,1,8,0.856314665033138,0.8581243541311768,1546.926620360128,0.26964759826660156
0.955,1,2,1,9,0.8467860489779443,0.8486170947998865,1592.3672540560542,0.26964759826660156
0.955,1,2,1,10,0.8358712266684595,0.8378145933844708,1638.2067338787663,0.26964759826660156
0.955,1,3,1,1,0.8707274924047886,0.8709739911862295,1367.6126974044898,0.26988720893859863
0.955,1,3,1,2,0.8986003760849185,0.8986237477507004,1246.847187322897,0.26988720893859863
0.955,1,3,1,3,0.906068408869863,0.9061304618787454,1224.4211434206588,0.26988720893859863
0.955,1,3,1,4,0.9020698167789091,0.902415902444878,1241.5817589367412,0.26988720893859863
0.955,1,3,1,5,0.8966746180422799,0.8968795988325258,1281.4870474142606,0.26988720893859863
0.955,1,3,1,6,0.8895295128967176,0.8897776357201952,1330.2642404517244,0.26988720893859863
0.955,1,3,1,7,0.881725944743296,0.8819485244567622,1388.2673137728316,0.26988720893859863
0.955,1,3,1,8,0.8720709032185588,0.8722914035628738,1435.3534883563932,0.26988720893859863
0.955,1,3,1,9,0.8641094556242382,0.8643229392076346,1468.0733005160644,0.26988720893859863
0.955,1,3,1,10,0.8554116661135672,0.855642982121124,1499.59032388783,0.26988720893859863
0.955,1,4,1,1,0.8533762467626524,0.8533825817245448,1457.717091654779,0.41380810737609863
0.955,1,4,1,2,0.8829707115819418,0.883025315567734,1334.9013381524774,0.41380810737609863
0.955,1,4,1,3,0.8889030231417582,0.8892972417512578,1330.2253834355968,0.41380810737609863
0.955,1,4,1,4,0.8841148039988833,0.8850717825860648,1352.21133512254,0.41380810737609863
0.955,1,4,1,5,0.8786716306249047,0.879403899288254,1394.2395585363527,0.41380810737609863
0.955,1,4,1,6,0.8717002229374051,0.8724504019275363,1447.581252974075,0.41380810737609863
0.955,1,4,1,7,0.8636502877512806,0.8642650558105313,1516.2358110897876,0.41380810737609863
0.955,1,4,1,8,0.8531249671399881,0.853642113589701,1571.4894282177193,0.41380810737609863
0.955,1,4,1,9,0.8446100052092193,0.8450429896577596,1613.7013739182705,0.41380810737609863
0.955,1,4,1,10,0.8342032595871687,0.8346042142112077,1656.9739007830979,0.41380810737609863
0.955,1,5,1,1,0.843214014027134,0.8434912102544216,1527.6120947571721,0.28226709365844727
0.955,1,5,1,2,0.8777956450210983,0.8778216695341838,1382.8291765811452,0.28226709365844727
0.955,1,5,1,3,0.8849793313112233,0.8850799886694626,1369.6630220011823,0.28226709365844727
0.955,1,5,1,4,0.8788335727206085,0.8793523311352915,1403.0554968148447,0.28226709365844727
0.955,1,5,1,5,0.8722112671483695,0.8726263174539515,1453.3883610187843,0.28226709365844727
0.955,1,5,1,6,0.8644424865695239,0.8649765888739118,1512.228903991931,0.28226709365844727
0.955,1,5,1,7,0.8543128954990186,0.8547956148730529,1590.0905145070449,0.28226709365844727
0.955,1,5,1,8,0.8425648083153918,0.8430090007321231,1653.715281897847,0.28226709365844727
0.955,1,5,1,9,0.8321445711999607,0.8325463706117572,1703.976894299995,0.28226709365844727
